# Hot-molecule IR emission spectrum  (trajectory-averaged local harmonic)
# # Traj dir: outputs/ir_mace_anti_cis_2000K  MACE: outputs/mace_wB97X_20260417/mace_model.pt
# # Dipole: outputs/ir_nm_pes_anti_cis_300K/dipole_surface.pkl
# # Stride: 300  N_samples: 500  FWHM: 30.0 cm-1
# # frequency_cm-1,intensity_normalized
3.180000000000000000e+02,6.092164313224084082e-02
3.190000000000000000e+02,6.318989840685922121e-02
3.200000000000000000e+02,6.536938373120328161e-02
3.210000000000000000e+02,6.742305521608163432e-02
3.220000000000000000e+02,6.932014517362351802e-02
3.230000000000000000e+02,7.103995661248896365e-02
3.240000000000000000e+02,7.257470154607320589e-02
3.250000000000000000e+02,7.393068824071639955e-02
3.260000000000000000e+02,7.512747529264361679e-02
3.270000000000000000e+02,7.619505741602805582e-02
3.280000000000000000e+02,7.716957417494593741e-02
3.290000000000000000e+02,7.808829786557687502e-02
3.300000000000000000e+02,7.898470259548738548e-02
3.310000000000000000e+02,7.988428350023239755e-02
3.320000000000000000e+02,8.080158033458109679e-02
3.330000000000000000e+02,8.173865646349712244e-02
3.340000000000000000e+02,8.268513796436975649e-02
3.350000000000000000e+02,8.361981725758442507e-02
3.360000000000000000e+02,8.451372494619183162e-02
3.370000000000000000e+02,8.533442575018022891e-02
3.380000000000000000e+02,8.605108824092923270e-02
3.390000000000000000e+02,8.663965834800130272e-02
3.400000000000000000e+02,8.708732613381407750e-02
3.410000000000000000e+02,8.739551208821091932e-02
3.420000000000000000e+02,8.758085529930197122e-02
3.430000000000000000e+02,8.767410652880744393e-02
3.440000000000000000e+02,8.771727658273544004e-02
