time_fs,energy_kcal,C3-H7,O2-H7,O1-O2,C1-O1
432.0,-192372.51345989326,0.9913021777890877,2.191041473702877,1.4395326114480225,1.33699326392
433.5,-192374.77024419725,1.0397652211962822,2.0444846756607222,1.4542523380070418,1.3477029701097691
435.0,-192372.79884598975,1.0297594236115226,2.01769653119652,1.4697445243404317,1.3525096058600163
436.5,-192371.76714333962,1.041085577654529,2.0825674579802675,1.4888438341237713,1.34218608208668
438.0,-192368.28323683835,1.0879660157658217,2.1986462544134024,1.5111385743539711,1.3200117094966513
439.5,-192360.11228466543,1.070190621559236,2.3324570527974684,1.532273770051056,1.297858132958201
441.0,-192362.54986225258,1.0348271389781831,2.389018742266554,1.547702317488229,1.286575219465541
442.5,-192363.70586422755,1.0010507558275308,2.365241358765646,1.5543122227139818,1.2907774274563577
444.0,-192360.19053397162,0.9717688035420896,2.309660468001811,1.5496032586649362,1.3102150697282966
445.5,-192358.94815677434,0.9685169461460269,2.2546822132233495,1.5334638153531785,1.3340072241044378
447.0,-192363.9334588561,0.977478483383685,2.2255970050517435,1.5095435958517203,1.3435384687925318
448.5,-192364.4534678064,1.0184267150305395,2.196022301156111,1.4818601188259362,1.3313725280269995
450.0,-192363.1446571868,1.061265922045968,2.1416938469144298,1.4517399966137858,1.3065623027163622
451.5,-192359.95883528236,1.046528661437315,2.0962681381624604,1.4190722945256466,1.285191543061652
453.0,-192360.72705996703,1.050948445277947,2.0606299269929513,1.3851188164019956,1.2847379974059965
454.5,-192368.01600335762,1.0578774044846089,2.0933278487388707,1.3551804203547215,1.3080719200966147
456.0,-192371.51508200474,1.0098489200012581,2.2435103710222233,1.3376538733877938,1.3348495589442932
457.5,-192369.80269810083,1.007293336606218,2.42547035119264,1.3383761227329796,1.3409612451042516
459.0,-192368.9511770177,1.0183866605579366,2.56871393298841,1.3567578015615274,1.3202220029799128
460.5,-192371.17843017593,0.9739569655746888,2.63213850971386,1.3847386733269478,1.29039281955231
462.0,-192370.3916899467,0.9975890478870517,2.590666885181053,1.411011823899022,1.2793596250773334
463.5,-192372.65663733886,1.0433682279984342,2.4796502357538173,1.429265195766492,1.3027745618084468
465.0,-192373.38434452316,1.0328150090443915,2.3523214488032975,1.4421610386935229,1.3527073976582351
466.5,-192371.27926884874,1.0760962949929576,2.2149257070316373,1.4563933942982976,1.4065531825624586
468.0,-192365.41943904746,1.1256234350411929,2.1142961978237538,1.476730988712936,1.4396980025609558
469.5,-192363.84919006933,1.0901183163983237,2.1037947903067336,1.5044605706131664,1.4347043235285126
471.0,-192364.8569980416,1.0472302013620858,2.1310853413286446,1.5368402134337849,1.390216199740711
472.5,-192365.96607940536,1.0364524189280504,2.1671794763635854,1.5677396266797612,1.3233609483345918
474.0,-192362.92353949975,1.006154389670801,2.2318936453879057,1.5902237324672501,1.2657350164462207
475.5,-192362.94907278434,0.9772612416382055,2.302164989160481,1.6005151495408059,1.2466592738379834
477.0,-192364.4269519606,0.9838953800676995,2.3368489887249,1.5987119008495292,1.2718410683794592
478.5,-192365.37941917576,0.988901357320758,2.3067199313506115,1.586097700495135,1.3206773118348158
480.0,-192364.00642561016,0.9928150041436844,2.204126622008225,1.5634919035309358,1.364687549314272
481.5,-192364.0387527898,1.0008494208136889,2.0794294607506227,1.5333743095704202,1.385756093022669
483.0,-192363.83864510688,1.0286734779030415,1.98760849014818,1.5010816340730029,1.3850451429748254
484.5,-192366.0221774214,1.061110998752603,1.9585862502144686,1.471803224018158,1.375692193120464
486.0,-192364.31635250215,1.0565690808078674,2.0122706191035773,1.4483615531345213,1.3691091145002374
487.5,-192364.47393985614,1.0565487463143135,2.095822505110792,1.4316928425192945,1.372006906211106
489.0,-192369.0078483414,1.0592471400151449,2.1554218536172485,1.422069098727775,1.3866961409297065
490.5,-192370.3791537389,0.9901391566038136,2.2081369181281856,1.4191987263797508,1.4095464809914562
492.0,-192366.5777261697,0.9627300714834724,2.2452035900629577,1.4213036878476322,1.4362117476211158
493.5,-192364.86393968447,0.9915710899049036,2.274912513246441,1.4267040800121544,1.4601518675986145
495.0,-192364.89581442843,0.9609405897024426,2.322187410841692,1.436203624025726,1.4674004599000072
496.5,-192369.07576233914,0.9965172861338821,2.3366580041961345,1.45074577426594,1.4439376282607037
498.0,-192376.93257208966,1.0439992988737203,2.327666759252951,1.467834142756997,1.3881760591940584
499.5,-192379.05894670452,1.0163163293115245,2.346134750164874,1.4832844980211102,1.3163952794900449
501.0,-192372.99483341206,1.0550434412737306,2.3753951294033606,1.4917927752213611,1.2606350369653354
502.5,-192368.8693256128,1.096923660021527,2.4391447253550567,1.485985418735448,1.2508504793303499
504.0,-192367.8418209384,1.057208497809302,2.530724147171355,1.4634625196781463,1.2894504483818836
505.5,-192364.65350970172,1.0450004158881803,2.5649432563391703,1.4325751903971933,1.344776396072296
507.0,-192366.09768467018,1.0522762161503991,2.5332797892610497,1.4050881561503938,1.3772803710641033
508.5,-192368.79132444662,0.9940261882984577,2.4973660716710167,1.385939829990667,1.3718538358391454
510.0,-192374.21149913882,0.9760074080734363,2.476703868261939,1.3745650500766255,1.3390228564053133
511.5,-192377.92176538095,1.0335660368150648,2.4774409697692827,1.3691837382319045,1.2995831027340918
513.0,-192374.69318321496,1.0612442409114153,2.4767603639159383,1.3665149857169283,1.276968894167727
514.5,-192373.67794517512,1.0830510741756363,2.4022031496089364,1.3658344940734912,1.2821644341843883
516.0,-192377.48471715016,1.0888304961134587,2.2886735681792607,1.3705807466852926,1.3113875534298687
517.5,-192374.6065307562,1.074539719862288,2.224861992529017,1.386174180066052,1.354422708107797
519.0,-192372.40274938167,1.0379130117179165,2.257546433532658,1.4165033495180683,1.3928876933709875
520.5,-192373.45376658897,1.0143425275823266,2.3637222046846453,1.4574324640374612,1.412858590688158
522.0,-192367.59762289963,1.0149071698884966,2.485591044551949,1.498857759375534,1.4140295919388897
523.5,-192359.7041062295,0.9817106179222282,2.5666718822834973,1.53368301593155,1.398434472443169
525.0,-192357.10346809684,0.9733468181936753,2.5772740863977543,1.5588372665179675,1.3700613982523433
526.5,-192358.8904009571,0.9976543456649037,2.5195236510677463,1.5716724952617482,1.343970999036386
528.0,-192363.4116266991,0.9684385308849566,2.4158660850572997,1.570278114545837,1.3370454504400302
529.5,-192364.9035102874,0.9913033307447136,2.315364351698914,1.5563643358094559,1.3520582263648324
531.0,-192366.8428379557,1.0674788922891776,2.2595730777903,1.5345677860351958,1.3783998832916182
532.5,-192370.74142740935,1.0636930527685289,2.271494410518342,1.5092845932720875,1.4027979806321575
534.0,-192372.86304611297,1.039370437562016,2.328633749120168,1.4835951265866296,1.413937893780538
535.5,-192372.00611521024,1.0755053780939494,2.3779131504918647,1.4594068920191499,1.4036430267577655
537.0,-192370.07070750382,1.0386165209497822,2.4063510380030384,1.436634175890902,1.374507720749626
538.5,-192367.9477438785,0.946524589111009,2.4237302059284307,1.4142317027216638,1.3417609393381422
540.0,-192369.56057707334,0.9972712189958364,2.412642451747168,1.3913679785403352,1.3227564806715595
541.5,-192367.98124513598,1.0135589898102595,2.419454910747653,1.3695677932107593,1.3226310057992539
543.0,-192367.34190225144,0.990133698613507,2.4325426061297906,1.355285336170615,1.3263282900449387
544.5,-192369.1682574112,1.054275587151826,2.389767449642582,1.3541683793999737,1.3174019596663389
546.0,-192368.9854807335,1.0698576343247108,2.3357612716547584,1.3660757381005617,1.2961992017907544
547.5,-192365.09430543223,1.0314991008744594,2.3139160108977608,1.389191208458499,1.2706967349733482
549.0,-192369.86107242774,1.0590837427970203,2.310473538489996,1.420501308176043,1.2500631570471574
550.5,-192370.65005100908,1.0758626241138405,2.33938262113955,1.4523297216508348,1.2468077763099281
552.0,-192369.9767574761,1.0018728612148569,2.387849962015212,1.476974714357165,1.2637000848216915
553.5,-192368.27621832216,0.9798190333547003,2.3900982264522646,1.4942195104329428,1.2833638295473524
555.0,-192366.95552126976,1.0138036698222022,2.3553547275179185,1.5042828026684716,1.2953713383898389
556.5,-192367.48269787454,0.9745414084958918,2.3440824173528254,1.5031134614089712,1.3085345437330362
558.0,-192372.00089716614,0.9888056098643052,2.3186464573322287,1.490564257282068,1.325969514556166
559.5,-192372.44727732072,1.0819899666321704,2.2690046357765894,1.471469177057462,1.3409846406247814
561.0,-192369.73991325664,1.1041262709500814,2.2216387032544156,1.4496916767003694,1.3513567446694348
562.5,-192372.45820265665,1.0597125690847786,2.1601920862465946,1.429144950734278,1.3551597493340628
564.0,-192375.26597129696,1.0386290877288733,2.096293211101008,1.4144678274286893,1.3503107135837766
565.5,-192374.8008950293,1.0394366095424201,2.081175523699111,1.4074389858206735,1.3409307636767414
567.0,-192374.63321372282,0.9902325045857892,2.15653257109837,1.4072012645777667,1.3300620725388925
568.5,-192375.98412304337,0.9896752190848267,2.235712905724278,1.4114148928548835,1.319916677050996
570.0,-192369.23559577655,1.0260693071511178,2.2537678493954365,1.4166825724198713,1.3157224912271035
571.5,-192367.89276575114,0.9880508412789905,2.211521601771502,1.4213261253797123,1.3195817534491434
573.0,-192369.82299721523,1.0034169462217495,2.0919728446825654,1.4261374116814614,1.3301738786024166
574.5,-192369.44797676525,1.0460939979268844,1.959999167928031,1.4321449507350628,1.346219832197606
576.0,-192367.25835899787,1.011284820245994,1.9197844657097118,1.4419566901510374,1.3599434314910868
577.5,-192367.70208187102,1.0252640206013748,1.9298299109454706,1.459031771204714,1.357434297295792
579.0,-192366.5885338543,1.0915438754234068,1.9567513056155847,1.4834166468923276,1.3321560531794472
580.5,-192369.6500926381,1.0590034870287548,2.020933529946512,1.51099089433972,1.2943974111146592
582.0,-192367.18606425825,0.9912855614180006,2.090737801956669,1.5367918577891573,1.266507463487504
583.5,-192365.41035385078,1.0198499791180917,2.1486050460284827,1.5568644719275029,1.2699155414912882
585.0,-192366.72833709436,0.9974800088293234,2.2445215620042442,1.5686510991453195,1.3075558917220542
586.5,-192369.64056430958,0.9540370912206103,2.3508775909626873,1.571792621548501,1.3574257004357806
588.0,-192371.23552388872,1.0240066516124806,2.407725520986656,1.566318415655456,1.3911313327475734
589.5,-192374.25085699992,1.0498915527005632,2.4092537339206643,1.5514889197960455,1.3952921323308718
591.0,-192376.85336393185,1.0376804154305603,2.352560413052103,1.5277473209231642,1.3750487002803085
592.5,-192374.00556987233,1.0721137593719925,2.2795901343656535,1.4973271469512606,1.3476902281565082
594.0,-192368.99079771852,1.0846773208801412,2.26968747712027,1.4628160678244193,1.3346700506216347
595.5,-192368.9732789926,1.0333584335081163,2.352083106952014,1.4268006702769696,1.347725223308228
597.0,-192370.2677277847,1.0129143798410896,2.474360666962421,1.3920479079833559,1.3803735109074242
598.5,-192367.57036643274,1.0416312074305027,2.5640936856596954,1.360845609378389,1.417850789732313
600.0,-192364.77676261473,0.9863070995626319,2.5983193079725715,1.3370091447631036,1.4449327919215673
