# IR spectrum — C₄H₆O₂  –  methyl vinyl ketone oxide (MVKO)
# Temperature: 300.0 K
# MD steps: 30000  Δt_eff: 0.5 fs
# Method: ML-PES (KRR) + ML dipole surface (KRR)
# Date: 2026-04-21T13:22:05.354866
frequency_cm-1,intensity_normalized
1656.4831,0.00000024
1658.7307,0.00000020
1660.9783,0.00000017
1663.2259,0.00000013
1665.4735,0.00000010
1667.7211,0.00000007
1669.9687,0.00000004
1672.2163,0.00000003
1674.4639,0.00000002
1676.7115,0.00000001
1678.9591,0.00000002
1681.2067,0.00000004
1683.4543,0.00000005
1685.7019,0.00000008
1687.9496,0.00000010
1690.1972,0.00000013
1692.4448,0.00000016
1694.6924,0.00000018
1696.9400,0.00000020
1699.1876,0.00000021
1701.4352,0.00000021
1703.6828,0.00000021
1705.9304,0.00000021
1708.1780,0.00000020
1710.4256,0.00000019
1712.6732,0.00000017
1714.9208,0.00000015
1717.1684,0.00000013
1719.4160,0.00000011
1721.6636,0.00000009
1723.9112,0.00000007
1726.1588,0.00000005
1728.4064,0.00000004
1730.6540,0.00000003
1732.9016,0.00000002
1735.1492,0.00000002
1737.3968,0.00000002
1739.6444,0.00000002
1741.8920,0.00000003
1744.1396,0.00000004
1746.3872,0.00000004
1748.6348,0.00000005
1750.8824,0.00000006
1753.1300,0.00000007
1755.3776,0.00000008
1757.6252,0.00000010
1759.8728,0.00000011
1762.1204,0.00000012
1764.3680,0.00000014
1766.6156,0.00000015
1768.8632,0.00000017
1771.1108,0.00000018
1773.3585,0.00000020
1775.6061,0.00000021
1777.8537,0.00000022
1780.1013,0.00000022
1782.3489,0.00000023
1784.5965,0.00000023
1786.8441,0.00000023
1789.0917,0.00000022
1791.3393,0.00000021
1793.5869,0.00000020
1795.8345,0.00000019
1798.0821,0.00000017
1800.3297,0.00000015
1802.5773,0.00000013
1804.8249,0.00000012
1807.0725,0.00000010
1809.3201,0.00000008
1811.5677,0.00000007
1813.8153,0.00000006
1816.0629,0.00000005
1818.3105,0.00000004
1820.5581,0.00000004
1822.8057,0.00000004
1825.0533,0.00000004
1827.3009,0.00000004
1829.5485,0.00000004
1831.7961,0.00000004
1834.0437,0.00000005
1836.2913,0.00000005
1838.5389,0.00000005
1840.7865,0.00000005
1843.0341,0.00000005
1845.2817,0.00000005
1847.5293,0.00000005
1849.7769,0.00000005
1852.0245,0.00000005
1854.2721,0.00000005
1856.5197,0.00000005
1858.7673,0.00000005
1861.0150,0.00000005
1863.2626,0.00000006
1865.5102,0.00000006
1867.7578,0.00000006
1870.0054,0.00000006
1872.2530,0.00000006
1874.5006,0.00000006
1876.7482,0.00000006
1878.9958,0.00000006
1881.2434,0.00000006
1883.4910,0.00000005
1885.7386,0.00000005
1887.9862,0.00000005
1890.2338,0.00000004
1892.4814,0.00000004
1894.7290,0.00000004
1896.9766,0.00000004
1899.2242,0.00000004
1901.4718,0.00000004
1903.7194,0.00000005
1905.9670,0.00000005
1908.2146,0.00000006
1910.4622,0.00000007
1912.7098,0.00000008
1914.9574,0.00000008
1917.2050,0.00000009
1919.4526,0.00000009
1921.7002,0.00000009
1923.9478,0.00000010
1926.1954,0.00000009
1928.4430,0.00000009
1930.6906,0.00000009
1932.9382,0.00000009
1935.1858,0.00000008
1937.4334,0.00000008
1939.6810,0.00000009
1941.9286,0.00000009
1944.1762,0.00000010
1946.4239,0.00000012
1948.6715,0.00000013
1950.9191,0.00000015
1953.1667,0.00000018
1955.4143,0.00000020
1957.6619,0.00000023
1959.9095,0.00000025
1962.1571,0.00000028
1964.4047,0.00000030
1966.6523,0.00000032
1968.8999,0.00000033
1971.1475,0.00000034
1973.3951,0.00000034
1975.6427,0.00000033
1977.8903,0.00000032
1980.1379,0.00000031
1982.3855,0.00000029
1984.6331,0.00000027
1986.8807,0.00000024
1989.1283,0.00000022
1991.3759,0.00000019
1993.6235,0.00000017
1995.8711,0.00000015
1998.1187,0.00000013
2000.3663,0.00000011
2002.6139,0.00000010
2004.8615,0.00000009
2007.1091,0.00000009
2009.3567,0.00000009
2011.6043,0.00000009
2013.8519,0.00000010
2016.0995,0.00000010
2018.3471,0.00000011
2020.5947,0.00000012
2022.8423,0.00000013
2025.0899,0.00000013
2027.3375,0.00000013
2029.5851,0.00000013
2031.8328,0.00000013
2034.0804,0.00000012
2036.3280,0.00000011
2038.5756,0.00000010
2040.8232,0.00000009
2043.0708,0.00000008
2045.3184,0.00000006
2047.5660,0.00000005
2049.8136,0.00000004
2052.0612,0.00000003
2054.3088,0.00000002
2056.5564,0.00000001
2058.8040,0.00000001
2061.0516,0.00000001
2063.2992,0.00000000
2065.5468,0.00000000
2067.7944,0.00000001
2070.0420,0.00000001
2072.2896,0.00000001
2074.5372,0.00000002
2076.7848,0.00000002
2079.0324,0.00000002
2081.2800,0.00000003
2083.5276,0.00000003
2085.7752,0.00000003
2088.0228,0.00000003
2090.2704,0.00000003
2092.5180,0.00000003
2094.7656,0.00000002
2097.0132,0.00000002
2099.2608,0.00000002
2101.5084,0.00000002
2103.7560,0.00000001
2106.0036,0.00000001
2108.2512,0.00000001
2110.4988,0.00000000
2112.7464,0.00000000
2114.9940,0.00000000
2117.2416,0.00000000
2119.4893,0.00000000
2121.7369,0.00000000
2123.9845,0.00000001
2126.2321,0.00000001
2128.4797,0.00000001
2130.7273,0.00000001
2132.9749,0.00000002
2135.2225,0.00000002
2137.4701,0.00000002
2139.7177,0.00000003
2141.9653,0.00000003
2144.2129,0.00000003
2146.4605,0.00000003
2148.7081,0.00000003
2150.9557,0.00000003
2153.2033,0.00000003
2155.4509,0.00000002
2157.6985,0.00000002
2159.9461,0.00000002
